"restoName","restoId","title","content","rating","dateOfVist","ratingDate"
"HR Giger Bar Museum","4802733","chef-d'œuvre architectural","Le bar est une sculpture 3D de HR Giger. Définitivement incontournable. Le personnel est aimable. Je n'ai bu q'un café, les repas je ne peux donc pas évaluer. Les prix me paraissent être normaux.",4,,"December 28, 2013"
"HR Giger Bar Museum","4802733","Une adresse à ne pas manquer!","Etablissement très original, très propre et personnel très sympathique
A voir absolument et si vous êtes client, vous pouvez prendre des photos à l'intérieur",5,,"November 10, 2013"
"HR Giger Bar Museum","4802733","Für H.R.Giger Fans, Filmfreaks, Ridley Scott Bewunderer ein Muss","Für H.R.Giger Fans, Filmfreaks, Ridley Scott Bewunderer ein Muss. Genauso faszinierend wie das gegenüberliegende H.R.Giger Museum. Im Gegensatz zum Museum darf man in der Bar in den Giger Stühlen sitzen, fotographieren etc. Einmaliges und eindrückliches Ambiente in der surrealen Welt des H.R.Gigers.",5,,"November 10, 2013"
"HR Giger Bar Museum","4802733","Definitely worth a stop!","Unique place, simple menu, quick in & out makes it worth a stop to check out the interior! Prices are high but it's a tourist destination in Switzerland so it's expected but it is worth it.",5,,"October 26, 2013"
"HR Giger Bar Museum","4802733","Ambiance garantie","Les fans de Giger vont apprécier ce bar jouxtant le musée tant la décoration est incroyable ! Tout le bar reprend le design tordu du maître suisse. Les fauteuils et les voutes sont particulièrement dingues ! Une vraie ambiance. Le service est jeune mais les conso sont un peu chère. Le contraste du lieu avec le village de Gruyères est saoureux.",5,,"October 8, 2013"
"HR Giger Bar Museum","4802733","Magique...","Magique... vous serez transportés dans l'univers de HR GIGER l etemps d'un rafraichissement... à ne louper sous aucun prétexte.",5,,"October 1, 2013"
"HR Giger Bar Museum","4802733","Définitivement incontournable","La ville de Gruyères est incontournable pour des touristes et le bar du musée Giger l'est aussi !
Si vous ne faites pas le musée, arrêtez vous au moins au bar et profitez-en pour y manger pour pas trop cher (Gruyères est si touristique que les restaurants en profitent).
La tarte au fromage est excellente.",5,,"September 18, 2013"
"HR Giger Bar Museum","4802733","Imperdibile","Sembra di stare in un'astronave aliena di quelle fanno paura.
Le poltrone che sembrano ricavate dallo scheletro di uno strano animale.
La volta sembra l'interno dello scheletro di un gigantesco mostro.
Se caffè o altre bevande siano buone diventa un dettaglio.",5,,"September 8, 2013"
"Restaurant Rodizio Picanha","10557098","Atmosphere fantastique","Acceuil formidable, personnels souriant tres à l'écoute, decouverte du rodizio extraordinaire, une maitrise de la cuisson de chaque viande exemplaire.
Bref un régale a tout point de vue.",5,,"February 23, 2022"
"Restaurant Rodizio Picanha","10557098","Trop bien ... à refaire !","J'ai aimé l'ambiance de ce restaurant: personnel aux petits soins, la viande est excellente et l'originalité de la carte en font que tout est parfait. Cette fois en couple, je vais y retourner entre amis pour profiter de la convivialité.",5,,"February 1, 2022"
"Restaurant Rodizio Picanha","10557098","Vraiment sympa","Je suis parti avec 2 amis ce soir, on a ensayer ce restau et je suis ravi.
Les employes sont vraiment sympa, la nouriture est bonne (la picanha est top, leur especialite), le local est grand et beau...
Jai hate de repasser la bas quand je serais dans les environs..
A repeter !",5,,"January 27, 2022"
"Restaurant Rodizio Picanha","10557098","Avons été avec le passeport gourmand . Accueil très sympa.","Avons commandé deux aiguillettes rumsteck de bœuf à la banane et à l’ananas.
La viande était extrêmement dure avec des nerfs et du gras au point de ne pas pouvoir la mâcher même coupée en mini-morceaux.C’était tout sauf du rumsteck . Les très fines tranches d’ananas (du type hostie) et les petits (1 quart ) de banane facturés 2 francs par assiette ?Non , c’est est trop.Nous n’y retournerons plus.
Dommage car habitant Bulle,nous privilégions les restaurants locaux pendant cette situation difficile mais pas au détriment de la qualité et du plaisir d’aller au restaurant.
Audrey et Michel",2,,"November 28, 2021"
"Restaurant Rodizio Picanha","10557098","Qualité de la viande médiocre et tarif assez élevé","Nous étions 4 adultes et avons opté pour les aiguillettes de bœuf et la viande était vraiment très très dure. Les frites étaient molles et sans aucune saveur... la musique beaucoup trop forte. Sinon, le poulpe pris en entrée était délicieux et les serveurs sympas. Le concept de chariot de desserts et alcool fort pousse à la consommation. Prix très élevé malgré le rabais de 50% sur la nourriture. Je n’y retournerai plus.",2,,"October 18, 2020"
"Restaurant Rodizio Picanha","10557098","ein hervorragender kulinarischer Abend","Mein Mann und ich waren heute Abend im Picanha. Die Bedienung war superfreundlich, begrüsste uns mit einem herzlichen Lächeln und beriet uns fachlich perfekt in unserer Weinauswahl. Auch zu Fragen unseres Hauptgerichts antwortete sie fachlich sehr kompetent, so dass wir uns schon auf unsere gewählte Speise: Oktopus, freuten. Der von uns gewählte gemischte Salat mit italien Dressing war hervorragend, dazu das gewärmte Brot ein Genuss!
Der servierte Oktopus mit Knoblauch - in Olivenöl geschwenkt - dazu gewärmte Tomatenscheiben und hauchdünne gebratene Kartoffeln : ein absolutes Highlight!!! Ich habe schon lange nicht mehr so vorzüglich gegessen!! Nichts war überwürzt, jedes Teil des Gerichtes bewahrte seinen natürlichen Geschmack, und vor allem die Oktopustentakeln bis ins dünnste ein Genuss!! Es ist eine Kunst, alles auf den Punkt zu grillen oder braten, da vor allem die dünnsten Tentakeln leicht zu Kohle verbrennen... Hier jedoch: alles perfekt, vom ersten bis zum letzten Biss!!! Bravo, wir werden wieder einkehren und uns verwöhnen lassen!!!",5,,"June 10, 2020"
"Restaurant Rodizio Picanha","10557098","Concept ok mais qualité de la viande pas terrible","Etant déjà allée à de multiples reprises au Brésil et connaissant bien ce pays, je trouve que le concept de ce restaurant est génial, il correspondait à mes attentes.

Toutefois, je suis déçue par la qualité de la viande qui selon moi ne reflète pas vraiment la bonne viande que mange les brésiliens au brésil.. surtout pour le prix payé, et finalement ils passent très rarement avec la picanha mais beaucoup de fois avec les saucisses, lard & CO.. La ""feijoada"" n'en est pas une, il s'agit uniquement d'haricot noir.. La dérive un peu, n'en tenez pas compte, je vous assure qu'au Brésil c'est bien différents et meilleurs.

Le buffet de salade idem, pas frais et pas de spécialités brésiliennes malheureusement...

Sinon la situation du restaurant ainsi que la déco est bien, le service aussi.",3,,"June 10, 2020"
"Restaurant Rodizio Picanha","10557098","Excellent rodizio","Les employés sont sympathiques, chaleureux, très serviables. Le restaurant est très beau avec une bonne ambiance. Le rodizio est bien servie. Je recommande ce lieu.",5,,"May 30, 2020"
"Restaurant Rodizio Picanha","10557098","Service médiocre","La plupart (on était 16pers) on pris la spécialité de la maison rodizio, ils ont pas fait de passages fréquents comme habituel oubliee le pain, oublier le vin ,on devait beaucoup demander et les serveurs et serveuses peut très peut serviable on avait l'impression de déranger et l'addition a la fin on comptabilise beaucoup plus que ce qu'on a pris ,la serveuse je pense la Gerante très mais très impoli manque de respect et façon de parler pas très courtoise nous plus jamais .",1,,"May 5, 2020"
"Restaurant Rodizio Picanha","10557098","NYC prices in the industrial area of Bulle. Service with an attitude.","Yesterday we were a group of 6 wanting to eat something after having a drink at the macumba bar, which is part of the Picanha restaurant. As some of use had not had dinner yet, we suggested to try out the Picanha grill in Bulle. Waitress was clearly disturbed by our request not to 'all' have the 'all you can eat' option as half of the group clearly just wanted to try a small amount. After some convincing from her colleague she accepted to let us sit down and to serve us, but only with plates for the 3 people who would order a meal. i.e. the took all other plates from the table to make sure sharing would not be easy/obvious. Following this very awkward situation, we were presented with a bill of CHF 210. As a result we really did not enjoy our meal. What a pity for all the effort of the owners.",1,,"February 28, 2020"
"Restaurant Rodizio Picanha","10557098","Accueil sympa, service ok moyen","Nous avons été bien accueillis, le lieu et décos très chouettes et avons commandé 4 Rhodizio à gogo pour 49.50CHF par pers.. Dans la carte de menus c'est noté une grande variété de viandes en majorité du boeuf. Buffet d'entrée salade assez restreint . Un serveur est arrivé et nous a présenté une pique avec des petits morceaux de viande et a dit que c'était des olives grillées alors que c'était des coeurs de poulet pour qu'on y goûte. Dès la première pièce j'ai compris et j'ai pas aimé ni le coeur de poulet mais encore bien moins le ""gag"" de l'olive grillée... ensuite on a reçu du boeuf, mais bien trop cuit à notre goût (et sec). Le vin portuguais sympa mais après visualisation du prix sur internet de la bouteille trop cher à par rapport à ce qu'on a payé la bouteille au resto. Bref avis mitigé de nous et nos amis sur le rapport qualité/prix sur les mets et le vin. À savoir que le vin est vendu en commerce de détail vers les 10frs les 75 cl et on l'a payé au triple au resto....",3,,"February 21, 2020"
"Restaurant Rodizio Picanha","10557098","Peu faite mieux!!!","Nous avons été manger un jeudi soir,le restaurant était vide, nous avons été bien reçu.
Nous avons opté pour la spécialité!
Buffet de salade de quatrième gamme ( sachets des grands magasins de distribution professionnelle) et 3 autres choses sans intérêt!
Un 1/2 bol de riz et des frites pas bonne et un bout de banane!
Des sauces correctes et la viande grasses...de plus, des morceaux avaient une odeur suspecte!!!
Finalement très déçu, encore une adresse qui propose de la cuisine industrielle sans intérêt pour les épicuriens!
",2,,"February 6, 2020"
"Restaurant Rodizio Picanha","10557098","Carne saborosa e atendimento caloroso","Rodízio de carnes de muito boa qualidade, além de buffet de saladas e frios. Estivemos lá num grupo de amigos/família. Fomos muito bem tratados por todos. Preço no padrão do restaurantes suíços.",5,,"February 1, 2020"
"Restaurant Rodizio Picanha","10557098","Bon restaurant","Les menus sont bons, les prix corrects, juste une ombre au tableau, le menu à volonté du mercredi au vendredi, le cuisinier qui s occupe des grillades ne s y est pas pris à temps, donc à chaque passage au buffet chaud, il n y avait pas de viande de boeufs, on devaient être 20 ce midi et chaque clients qui passaient repartaient bredouille.
Le décor est sympa , les serveurs aimablent et rapide.",4,,"January 23, 2020"
"Restaurant Rodizio Picanha","10557098","Excellent","Excellente viande et personnel attentionné. Ils ont même cuit des viandes sans certains ingredients pour mes allergies et ont fait très attention à ça.",5,,"November 9, 2019"
"Restaurant Rodizio Picanha","10557098","Nouvelle formule de buffet à midi fr 15.-/pers à volonté","Beau buffet d’entrée, buffet de grillades super bon! Juste les accompagnements un peu plus chaud merci, c’etait juste un réglage ! Et le dessert .... un mini bol de salade de fruits suffirait ça coûte pas cher ! Très bon accueil et très bon service
Également 1-2 degré de plus dans le restaurant et ça serait super !

Vraiment à découvrir ! Pour 15.- avec une boisson rien à redire",4,,"November 6, 2019"
"Restaurant Rodizio Picanha","10557098","C’était parfait !","C’est la deuxième fois que nous sommes allés. Continuez comme ça. Bravo!
Super concept et serveurs souriants!",5,,"September 1, 2019"
"Restaurant Rodizio Picanha","10557098","bon moment","nous y sommes allés pour fêter un événement familial... l'accueil sympa... la nourriture excellente et je tiens a remercier les deux messieurs qui nous ont servi..a tour de rôle... Supers SYMPA....
Ne vous jetez pas sur les entrees trop vite car la suite et juste... volumineuse ! ca ne s'arrête jamais...
Mais tellement bon... on aurait aimer gouter les dessert mais... plus de place... on y reviendra... merci",4,,"August 17, 2019"
"Restaurant Rodizio Picanha","10557098","Excellent à tester rapidement","Excellent restaurant brésilien! La salle est très jolie et l’ambiance extra. Le personnel est vraiment très très sympa et aux petits soins. Et que dire de la nourriture! Le menu à volonté est tout simplement extraordinaire. La qualité des viandes proposées est vraiment top! Chariot de dessert aussi.
Vraiment, foncez-y",5,,"June 21, 2019"
"Restaurant Rodizio Picanha","10557098","Simplesmente bom!","Staff excelente, desde o cozinheiro ao servente, carne óptima, super bem temperada, buffet muito bom, sobremesas... aconselho todas (são feitas no próprio restaurante)
Nada acrescentar!
Simplesmente Voltar!",5,,"November 19, 2018"
"Restaurant Rodizio Picanha","10557098","Sans plus","Beaucoup de choix de viande .... mais tout à à peu près le même goût et faut aimer le gras qui sent assez fort. Expérience à vivre mais sans plus. Je n’y retournerai pas personnellement. Le personnel est en revanche super serviable et sympa.",2,,"November 18, 2018"
"Restaurant Rodizio Picanha","10557098","Picanha para ricos","Restaurante muito aconchegante com pessoal muito simpático, comida com qualidade. Mas tudo tem um preço, e eu acho que é ... a fatura fala por mim.
Éramos 6 pessoas e esta foi a conta!",3,,"November 11, 2018"
"Restaurant Rodizio Picanha","10557098","Très bien","Bonne qualité de viande excellente cuisson.
Très rapide au service beaucoup de choix de viande 10 sorties
Bonne ambiance et super deco et le personnel est engagé et bien professionnel.
Buffet salade avec produits frais
Buffet d accompagnement avec 5 choix
Facture ok",4,,"October 27, 2018"
"Restaurant Rodizio Picanha","10557098","Le nom du restaurant fait rêver mais le reste ne suit pas","Nous aimons rechercher de nouvelles adresses de restaurants brésiliens et nous avons décidé de tester ce restaurant en soirée en date du 20.10.2018.
Nous avons bien aimé le cadre du restaurant qui est bien décoré ainsi que l'espace enfant et le lounge. De plus, le restaurant est propre ainsi que les sanitaires. Quand à l'accueil, on a bien été reçu et le service était parfait. Comme nous sommes des grands amateurs de Rodizio, nous avons décidé de tester le Rodizio.
Par contre, nous avons été très déçu par la taille du buffet froid qui était très petit et le peu de choix de celui-ci. Les accompagnements du Rodizio étaient bons mais un peu trop salée. On regrette qu'on a reçu seulement une fois à table une petite portion de frites et des minis bouts de bananes (une banane coupée en 3) bien frits.
De plus, il fallait réclamer les sauces qui accompagnements qui ne sont pas proposées d'office.
Quand au Rodizio, la qualité des viandes n'est pas à remettre en cause mais plutôt sur le choix des viandes proposées et de plus très salées.
A chaque passage des garçons qui nous apportaient la viande, ils nous mettaient une portion de viande de la taille d'environ une pièce de 5.- et quand ils coupaient la viande l'épaisseur de celle-ci était fine comme une feuille de papier. Quand la Picanha, il y avait seulement un passage prévu et il fallait toujours demander aux garçons unnouveau passage de Picanha. Et les garçons utilisaient toujours les mêmes excuses à fin de ne pas en servir plus par exemple ils ont apportés 2-3 fois la même viande de suite afin d'éviter d'apporter la Picanha.
De plus à chaque passage, il fallait réclamer toujours plus de viande dans l'assiette et ça nous donnaient l'impression que le restaurant était radin avec les bons mangeurs. Le prix des boissons est correct. Quand aux déserts qui sont proposés dans un chariot à déserts et qui sont préparés devant nous (non inclus dans le forfait Rodizio). La portion de désert servi était extrêmement petite (env. largeur d'un pouce et la longeur de 2 pouces) par rapport au prix proposé. Quand l'addition de cette soirée était assez chère par rapport à la quantité vendue que soit les viandes et les déserts.
En conclusion, le nom du restaurant fait seulement rêver mais le reste ne suit pas et surtout pas fait pour les bons mangeurs de viandes. Malheureusement, nous n'allons pas tenter à nouveau l'aventure chez eux.",2,,"October 20, 2018"
"Restaurant Rodizio Picanha","10557098","Passeport gourmand bienvenu et personnel au top","Quelle jolie découverte que ce restaurant spécialisé dans la viande.

Un personnel des plus gentils ne venant pas de pays voisins mais là pour vous Servir. Accueil chaleureux, endroit dans une zone industrielle qui ne paie pas de mine.

Nous avons pris le menu viande à gogo; 11 sortes de viandes vous sont servies par petits morceaux coupés directement sur un sabre. Un décile et cuisson nickel.

Végétariens ou liens , passez votre chemin.

Prix très corrects et 20% de rabais sur la nourriture avec le passeport gourmand.

Nous y retournerons.",5,,"October 14, 2018"
"Restaurant Rodizio Picanha","10557098","Délicieux","Tout était délicieux( les viandes, le riz, les haricots... magnifique) les serveurs étaient super sympas et faisaient toujours attentions au fait à qu'il nous manque rien. La musique c'était top et avec mes amis on a réussi à passer une super agréable et dans la bonne humeur. Le petit problème est qu'il ne faut rien manger pendant les 3 jours à suivre AHAHA. Et conseil : garder une place pour le dessert, même s'il est à part, il vaut bien la peine !
Merci, il est sur que je reviendrai !",5,,"October 4, 2018"
"Restaurant Rodizio Picanha","10557098","Très bon","Service super, le rodizio super bon propose le mini rodizio pour ceux qui veulent un peu moins de viande..",5,,"October 4, 2018"
"Restaurant Rodizio Picanha","10557098","Service bon - repas médiocre - addition salée","Si le service est bon, les serveurs au petit soin et l'endroit agréable malgré une musique un tantinet trop forte ; le repas quant à lui est loin d'être à la hauteur. Un buffet ridicule et minuscule et pas du tout raccord avec le thème, une qualité des viandes vraiment faible, beaucoup de gras et des bas morceaux. Et le comble des desserts lambda servis à prix d'or. Franchement déçus, nous ne reviendrons pas et surtout ne recommandons à personne d'aller dépenser son argent là-bas. Il paraît que le rodizio de Renens est meilleur, la prochaine fois nous ferons un peu plus de kilomètres pour le tester.

Note positive quand même parce qu'il faut être juste : lieu ""kidsfriendly""",2,,"September 10, 2018"
"Restaurant Rodizio Picanha","10557098","Pour les amateurs de viande 🥩","Très bonne viande , accueil super sympa ! A conseiller
Rapport qualité prix .... un peu cher mais la qualité y est",4,,"June 2, 2018"
"Restaurant Rodizio Picanha","10557098","Le point fort : le personnel !","Endroit très sympa mais un peu trop bruyant.
La nourriture était bonne malgré un poulpe grillé un peu dur.
Tarif un peu élevé.
La bonne idée : présenter les desserts au moyen du chariot.
Le point fort : sans aucun doute le personnel qui est très bien organisé, souriant et aux petits soins pour le client !

Nous y retournerons pour tester la spécialité !",4,,"May 28, 2018"
"Restaurant Rodizio Picanha","10557098","Très bien","C'est bon J'ai vraiment aimé la nourriture, surtout la viande et le service, je serai bientôt de retour.",5,,"April 9, 2018"
"Restaurant Rodizio Picanha","10557098","bonne nourriture.","Un bon endroit pour manger avec la famille, la nourriture est pratiquement toute la viande mais c'est très bon, je le recommande pour ceux qui veulent y aller avec leur famille pour en profiter.",4,,"April 8, 2018"
"Restaurant Rodizio Picanha","10557098","Bonne qualité et bon service","Tout ce que nous avons mangé était très bon, la viande était de bonne qualité. Le rapport qualité prix est très bon. Le service très correct, ils ne nous ont pas fait attendre trop longtemps et ils nous ont très bien traités. Nous avons apprécié le repas, c'est un bon endroit où aller avec la famille et les amis.",4,,"April 8, 2018"
"Restaurant Rodizio Picanha","10557098","Excellent","Tout était très bon, à la fois la nourriture et le service. Les serveurs sont très attentifs et la viande incroyable. Nous allons répéter à coup sûr!",5,,"April 8, 2018"
"Restaurant Rodizio Picanha","10557098","expérience incroyable!","Nous y sommes allés le week-end dernier et la viande était vraiment bonne. Ce n'est pas dans le centre mais ça vaut le coup d'y aller. Je répète, la viande était incroyable et le service très agréable. J'ai hâte d'y retourner à Bulle et y manger encore!",5,,"April 8, 2018"
"Restaurant Rodizio Picanha","10557098","Très bien","La viande était excellente et le service très sympathique.Un restaurant indispensable et très accueillant. Nous serons en sécurité!",4,,"April 8, 2018"
"Restaurant Rodizio Picanha","10557098","Top!!!","Nous avons célébré l'anniversaire de ma soeur ici, environ 30 personnes. Le service très bon et rapide, le rodizio le meilleur que j'ai mangé pendant les années j'ai vécu en Suisse et l'atmosphère très agréable. Nous allons répéter 100%",5,,"April 8, 2018"
"Restaurant Rodizio Picanha","10557098","Plus jamais.","Service médiocre que comunique seulement en portugués, même pas l'effort de répondre en français, viande graisse et buffet salade très médiocre je voyez pas la relation de restaurant brésilien avec du salami, fromage gruyère, et touffu dans un buffet. Très déçu",2,,"April 3, 2018"
"Restaurant Rodizio Picanha","10557098","Nada de especial","Espaço agradável, buffet de saladas normal. O preço elevado para o serviço prestado. No meu caso fui um domingo almoçar e no decorrer do almoço várias vezes estivemos a espera do serviço. Algumas vezes com o prato vazio, o que dificilmente poderia acontecer num rodízio. O rapaz que distribuía as carnes a mesa passava e não colocava nem perguntava s queríamos. Para mim nada de especial.",2,,"February 1, 2018"
"Restaurant Rodizio Picanha","10557098","Deçue","Buffet de salade pour commencer, rien d’exceptionnel, . Les accompagnements sont posés sur la table au début du repas et deviennent tout de suite froids... A gogo mais on mange Presque pas ""picanha"" ... Le service et la cuisine ca ne vas pas de tout avec le décor :( dommage",2,,"November 10, 2017"
"Restaurant Rodizio Picanha","10557098","Picanha","Très bon rapport qualité prix par contre il ne faut pas être stressé mais dans l'ensemble un très bon souvenir",4,,"August 9, 2017"
"Restaurant Rodizio Picanha","10557098","Pour les amateurs de viande trop cuite","Situé dans une zone industrielle, grand parking à côté. La salle est grande, décoration assez quelconque, projection de vidéo clip sur écran géant durant toute la soirée (pas très agréable pour conversé, mais c’était encore pas trop fort).
Buffet de salade pour commencer, rien d’exceptionnel, mais assez frais. Les accompagnements (riz, frites, haricot noir, banane) sont posés sur la table au début du repas et deviennent tout de suite froids…
Les viandes sont grillées sur des grandes brochettes et sont proposés et découpés à table par des serveurs. A gogo, mais les bas morceaux sont servis en premier. C’est pas mauvais, mais beaucoup trop gras, pas de la viande de première qualité et systématiquement trop cuit. Le service est assez quelconque. Le prix, 49 FRS par personne est excessif, surtout que le dessert n’est pas compris. Je n’y reviendrais pas sans le passeport gourmand.",3,,"April 24, 2017"
"Restaurant Rodizio Picanha","10557098","Bonne viande et service agréable","Restaurant sympa avec un personnel sympathique.
La viande était bonne, certains morceaux un peu gras. Mais dans l'ensemble nous étions tous satisfaits. Accompagnements bons, mais c'est surtout pour la viande que l'on vient.
Déception à la fin car nous espérions avoir comme le veut ce menu habituellement, l'ananas grillé. Mais non ils ne le font plus... Dommage.

Nous pensons revenir pour faire découvrir cet endroit à nos proches. Jolie soirée et bonne bouffe !",4,,"April 23, 2017"
"Restaurant Rodizio Picanha","10557098","Repas entre amis convivial","Viande excellente dommage un peu trop salée! Dessert excellents idem pour l'alcool local. Un petit peu déçu du début de repas ou pas grand chose nous a été expliqué. On aurait apprécié une introduction au début pour nous expliquer comment fonctionne le buffet puis le service de viande . Malgré tout ambiance agréable dans un cadre industriel moderne et soigné.",3,,"April 15, 2017"
"Restaurant Rodizio Picanha","10557098","Rodizio","Bon rapport qualité prix,le rodizio de picanha très bonne qualité ,aussi sur assiette,et du bon vin.Dommage pour les desserts ce jour-là.",4,,"March 13, 2017"
"Restaurant Rodizio Picanha","10557098","A éviter","Fort déçue par ce restaurant! La décoration ne correspond pas au lieu! Des quelques entrées, les plats au trois quarts vides. Les diverses viandes sèches ou trop grasses. Des frites au singulier et les garnitures sans intérêts et tout celà pour 49.50 fr. Les desserts ne sont pas compris dans le menu! Le vin était bon! Je n'y retournerai pas",1,,"February 4, 2017"
"Restaurant Rodizio Picanha","10557098","Delicieux","Nous sommes allés en famille manger un rodizio à gogo. Le buffet en entrée est varié et tous les plats présentés sont bons et frais. Les brochettes de viandes étaient bonnes ( un peu grasse). Le riz, les frites maisons, les haricots et les bananes frites etaient excellents ! Nous avons adoré, à tester!",5,,"January 24, 2017"
"Restaurant Rodizio Picanha","10557098","Délicieux rodizo","Vous cherchez une soirée rodizo en Gruyère ? Alors c'est la bonne adresse .... Tout y est ! L'ambiance est sympa, le restaurant est agréable, tous les accompagnements que vous attendez sont là : les haricots noirs et bien sûr les bananes frites... mais le must c'est évidemment le ballet des broches qui défilent à votre table les unes après les autres. Le boeuf à l'ail est un régal!

Dommage que la carte des vins soit assez limitée. On aurait souhaité plus de vins d'Amérique du Sud : d'Argentine et bien sûr du Brésil !

Mon conseil : comme dans tous les rodizos, évitez de vous jeter sur le buffet à l'entrée ! Car n'oubliez pas qu'il y a une dizaine de broches qui vous attendent avec toutes sortes de viande différentes.",4,,"January 21, 2017"
"Restaurant Rodizio Picanha","10557098","Excellent concept","Nous avons découvert ce lieu et ne le regrettons vraiment pas ! Le Rodizio, la spécialité brésilienne, est un vrai délice ! La viande était très tendre et merveilleusement épicée, de même que les accompagnements (riz, haricots noirs et frites) et le buffet de salades! Le personnel est très à l écoute et aux petits soins pour que nous passions un bon moment ; il faut dire qu ils avaient le temps car la salle était vide ! La salle de jeux pour enfants est un vrai plus pour les parents ! Félicitations !
Merci à vous pour ce merveilleux moment ! On reviendra c est sûr !",5,,"January 4, 2017"
"Restaurant Rodizio Picanha","10557098","Déçu","En effet malgré lieux qui chaleureux et bien aménagé, le cuisine déçoit.
Nous etions 4 et avons tous pris le rodizio à volonté, la plupart des viandes étaient très grasses et pas très goûteuse. De plus contrairement à ce qui avait été annoncer il n'y avait pas un large choix de viandes.
Le buffet de dessert quasiment inexistant,
le personnel nous a dit que malheureusement le dimanche il ne reste souvent plus grand chose.
Et pour couronner le tout le menu a volonté se monte tout se même a 49.50.- boisson non comprises, un peu chère au vu de la qualité proposer.
Je déconseille.",2,,"December 21, 2016"
"Restaurant Rodizio Picanha","10557098","La catastrophe","Avant de nous rendre à une soirée à Globull, nous avons décidé de réserver une grande tablée dans ce restaurant le 6 février 2016 avec les artistes qui jouaient ce soir là, accompagné des managers, organisateurs et staff.

Nous étions 32 personnes à manger; une partie ont décidé de prendre le buffet de salade à gogo; une autre avait décidé de commander différents plats à la carte et le dernier groupe a pris le Rodizio (Viande à la broche).

Le patron nous avait promis qu'il n'y aura pas d'ambiance portugaise mais plutôt traditionnel afin d'éviter la clientèle habituelle qui justement n'ont jamais fait très bonne réputation au lieu.

Malheureusement, au moment où nous sommes arrivés, tout à dégringolé...

Le patron absent, les cuisiniers aussi; seul un serveur avait apparemment répondu présent et malheureusement, il ne parle pas français mais uniquement portugais.

On s'est placé comme on pouvait en mettant nous même les tables en places dans la salle pendant que le personnel arrivait en retard et se mettait en branle.

D'autres clients ont commencé à arriver et se sont aussi mis en place par eux-même; certains ont décidé de partir vu que personne en salle n'était là pour les accueillir.

La commande s'est déroulé avec de grandes difficultés aux vues des soucis de langage entre le personnel et les clients et le peu de détails sur les cartes qui n'étaient pas traduites en français.

Les assiettes sont arrivées froides pour ceux qui ont commandé à la carte; le personnel les as réchauffées au fur et à mesure.
Le buffet de salade aura créé quelques échauffements entre certains clients mécontents et le personnel qui n'arrivaient pas à réapprovisionner le buffet de salade et servir les tables en même temps. Ceux qui ont commandé le rodizio étaient par contre tout à fait satisfait du repas.

Pendant le repas, le personnel a allumé le beamer et projeter sur un écran géant des clips de danseuses dénudées avec des gros plans sur leurs gros atouts; le top pour une sortie ""Affaires"" et ""Sérieuse"" et vraiment adapté aux enfants des clients présents dans la salle.

Un restaurant que je déconseille fortement malgré le potentiel du lieu qui est tout à fait correct.",1,,"December 19, 2016"
"Restaurant Rodizio Picanha","10557098","Pas terrible","Nous avons été plutôt déçus de notre visite. Nous étions une grande table. Certains d'entre nous souhaitaient prendre la spécialité à gogo alors que d'autres voulaient prendre un plat à la carte. Le personnel nous a dit qu'il fallait soit que tout le monde prenne la spécialité à gogo, soit un plat à la carte, car sinon les gens qui prennent les plats à la carte risquent de ""piquer"" dans l'assiette de la spécialité à gogo... Nous avons donc choisi chacun un plat. Ils ne sont pas du tout raffinés, ni vraiment bons... dommage",2,,"December 15, 2016"
"Restaurant Rodizio Picanha","10557098","Superbe découverte!","Ne pas se fier à l'extérieur du restaurant, quelle belle surprise quand on rentre! Très spacieux, bien aménagé et super adapté pour les enfants! Et le Rodizio, un vrai délice... personnel très sympathique et accueillant",4,,"November 13, 2016"
"Restaurant Rodizio Picanha","10557098","Resto 5*","Um rodízio de carnes muito bom!!!
Os empregados muito simpáticos e atenciosos!
Recomendo a toda a gente! :)",5,,"November 1, 2016"
"Restaurant Rodizio Picanha","10557098","Le meilleur restaurant brésilien de Suisse","Juste excellent, le service est très très sympa, sourire et professionnalisme et la qualité de la viande est de premier ordre, la cadre est très beau, il est prudent de réserver",5,,"September 10, 2016"
"boule de neige","14783703","Ne vaut pas le détour","Les glaces sont très bonnes, mais elles ne valent pas du tout le prix qu’ils pratiquent, ça reste une glace, du calme…elles sont vendues à prix d’or!!
Et quelque chose de super désagréable c’est le service!!! Lent, pas sympa, conseil nul, ça ne donne pas envie d’y retourner, dommage car l’endroit a du potentiel!!",2,,"February 16, 2022"
"boule de neige","14783703","Great frozen Yoghourt","Pour nous, ce lieu signifie les frozen yoghourt! Ils sont si délicieux et les fruits sont toujours tellement bon dessus!

Rafraîchissement garantie!",5,,"July 19, 2019"
"boule de neige","14783703","Sans lactose","35 km pour manger une glace sans lactose ...
Pas de bol c’est dimanche et on à pas fait ....
Peut-être dois-je venir un jour de fermeture...
Ça vaut pas du tout de détour",1,,"June 2, 2019"
"boule de neige","14783703","Une petite envie de douceur!","Beaucoup de voix de garniture ! Prix correct! Service très sympathique à l’écoute! Dommage que rien n est prévu pour les prendre à l’emporter!",4,,"May 12, 2019"
"boule de neige","14783703","Excellent","Beaucoup de choix de toping, glaces excellentes et personnel très sympathique et toujours souriant ! ça vaut le coup d attendre car lorsque il fait beau il y a pas mal d attente !",5,,"April 21, 2019"
